timestamp,symbol,sentiment,confidence,source
1754591471045,"ETH",0.06891427894784422,0.9448773165685236,"social_aggregated"
1754587871045,"ETH",0.05185909451021223,0.9472192608995196,"social_aggregated"
1754584271045,"ETH",0.2035339278503315,0.834316704511312,"social_aggregated"
1754580671045,"ETH",0.057198003857004756,0.737816113317322,"social_aggregated"
1754577071045,"ETH",0.06254625009303413,0.9329614233586989,"social_aggregated"
1754573471045,"ETH",-0.057623952577038395,0.829754033096136,"social_aggregated"
1754569871045,"ETH",0.13998328701824694,0.904879543784378,"social_aggregated"
1754566271045,"ETH",0.3379690711985667,0.9152993057186288,"social_aggregated"
1754562671045,"ETH",0.30395720834134443,0.8051592702569834,"social_aggregated"
1754559071045,"ETH",0.3376986356258068,0.9219381418420045,"social_aggregated"
1754555471045,"ETH",0.17495479530887956,0.9187760016631978,"social_aggregated"
1754551871045,"ETH",0.12768063694234613,0.9541672475378682,"social_aggregated"
1754548271045,"ETH",0.3100313855989245,0.9426020693261739,"social_aggregated"
1754544671045,"ETH",0.3668880431588765,0.8988560373661827,"social_aggregated"
1754541071045,"ETH",0.4746646853347919,0.736556304052766,"social_aggregated"
1754537471045,"ETH",0.15228289116374782,0.9675307845213076,"social_aggregated"
1754533871045,"ETH",0.2347409495074445,0.9971617272397881,"social_aggregated"
1754530271045,"ETH",0.17091188071218064,0.7663206147549646,"social_aggregated"
1754526671045,"ETH",0.36599066749081804,0.9672013991886235,"social_aggregated"
1754523071045,"ETH",0.41236487254692833,0.9411050788343885,"social_aggregated"
1754519471045,"ETH",0.2623709720900519,0.7550391348934145,"social_aggregated"
1754515871045,"ETH",0.39842585515463735,0.9625236975288476,"social_aggregated"
1754512271045,"ETH",0.4181241600295275,0.9772806701959807,"social_aggregated"
1754508671045,"ETH",0.33998008475784275,0.9850224433187924,"social_aggregated"
1754505071045,"ETH",0.37604056595790386,0.8340114511183004,"social_aggregated"
1754501471045,"ETH",0.5987947485055595,0.7064499166233315,"social_aggregated"
1754497871045,"ETH",0.5918573014505802,0.752146705867325,"social_aggregated"
1754494271045,"ETH",0.4399285726053627,0.9447498080504257,"social_aggregated"
1754490671045,"ETH",0.34353647195874715,0.9405166890462644,"social_aggregated"
1754487071045,"ETH",0.35106220266174404,0.75738628891851,"social_aggregated"
1754483471045,"ETH",0.39679193961238546,0.7624482327554106,"social_aggregated"
1754479871045,"ETH",0.4335321114368704,0.8414255310400034,"social_aggregated"
1754476271045,"ETH",0.5015683436737202,0.7140569982390268,"social_aggregated"
1754472671045,"ETH",0.6942331023227506,0.7235682775580711,"social_aggregated"
1754469071045,"ETH",0.5848142521290742,0.8780487186243658,"social_aggregated"
1754465471045,"ETH",0.5990304605127968,0.7884600513938333,"social_aggregated"
1754461871045,"ETH",0.6579012173660468,0.8384112326162513,"social_aggregated"
1754458271045,"ETH",0.7617758121423102,0.8434891659307922,"social_aggregated"
1754454671045,"ETH",0.525341225737471,0.9987637095162636,"social_aggregated"
1754451071045,"ETH",0.5684639481157173,0.8815821542719054,"social_aggregated"
1754447471045,"ETH",0.7508641891879291,0.8806335624857483,"social_aggregated"
1754443871045,"ETH",0.7495584713148662,0.9047078699990451,"social_aggregated"
1754440271045,"ETH",0.7631031798559467,0.8286376059568693,"social_aggregated"
1754436671045,"ETH",0.666466856722492,0.747917339937798,"social_aggregated"
1754433071045,"ETH",0.6085856745005952,0.8788921194387482,"social_aggregated"
1754429471045,"ETH",0.7236282874071519,0.7218531498047267,"social_aggregated"
1754425871045,"ETH",0.4193943069423644,0.7141598125005728,"social_aggregated"
1754422271045,"ETH",0.4589851692976138,0.9975261759284946,"social_aggregated"
1754418671045,"ETH",0.6797698284162504,0.8291188306254732,"social_aggregated"
1754415071045,"ETH",0.775448553930363,0.8418296307037969,"social_aggregated"
1754411471045,"ETH",0.7376585937646667,0.8115534237289524,"social_aggregated"
1754407871045,"ETH",0.7386727918900308,0.8439822243006422,"social_aggregated"
1754404271045,"ETH",0.43349085781108365,0.7594790365408741,"social_aggregated"
1754400671045,"ETH",0.5856698872854428,0.9758370629738367,"social_aggregated"
1754397071045,"ETH",0.5577941390686679,0.7116037873802874,"social_aggregated"
1754393471045,"ETH",0.619527503077069,0.7554095250999492,"social_aggregated"
1754389871045,"ETH",0.3559987520917264,0.7788069658789797,"social_aggregated"
1754386271045,"ETH",0.6560776533748947,0.8940463144455493,"social_aggregated"
1754382671045,"ETH",0.6102733843361035,0.716622271057101,"social_aggregated"
1754379071045,"ETH",0.5613701589541118,0.76713935804985,"social_aggregated"
1754375471045,"ETH",0.6004316861129342,0.9550096704896559,"social_aggregated"
1754371871045,"ETH",0.6195073311458559,0.8386942842993308,"social_aggregated"
1754368271045,"ETH",0.3766161431694163,0.7760867731516181,"social_aggregated"
1754364671045,"ETH",0.5364204510314781,0.7270803891391563,"social_aggregated"
1754361071045,"ETH",0.3853133838584745,0.8915554560277614,"social_aggregated"
1754357471045,"ETH",0.3917771061212354,0.9427133055634199,"social_aggregated"
1754353871045,"ETH",0.31569430325748643,0.7862170288429139,"social_aggregated"
1754350271045,"ETH",0.3621603824863348,0.8724249607107035,"social_aggregated"
1754346671045,"ETH",0.47514665109422327,0.8967289407302304,"social_aggregated"
1754343071045,"ETH",0.13898741180048482,0.7342437879871211,"social_aggregated"
1754339471045,"ETH",0.1074805776297052,0.8797303379539884,"social_aggregated"
1754335871045,"ETH",0.19400491059415026,0.9546702039480102,"social_aggregated"
1754332271045,"ETH",0.13152304781234575,0.938254949029518,"social_aggregated"
1754328671045,"ETH",0.3643508583841649,0.7085468416535613,"social_aggregated"
1754325071045,"ETH",0.15849769254476975,0.7468163660191612,"social_aggregated"
1754321471045,"ETH",0.23173057044128134,0.8058595982654613,"social_aggregated"
1754317871045,"ETH",0.21459535413396255,0.9168718510380939,"social_aggregated"
1754314271045,"ETH",0.019515147228044927,0.7929972602966529,"social_aggregated"
1754310671045,"ETH",0.23173890954356421,0.8995791086622325,"social_aggregated"
1754307071045,"ETH",-0.021242587995437837,0.9044768160945484,"social_aggregated"
1754303471045,"ETH",0.14536609033277897,0.7659788087923897,"social_aggregated"
1754299871045,"ETH",0.22639225214366726,0.8908228813888666,"social_aggregated"
