timestamp,symbol,sentiment,confidence,source
1754591471045,"SOL",0.05600217261749894,0.7417958059328076,"social_aggregated"
1754587871045,"SOL",0.040154988802128935,0.966150926222868,"social_aggregated"
1754584271045,"SOL",0.08599620519232018,0.9226844946806987,"social_aggregated"
1754580671045,"SOL",0.10989012222765551,0.7535502684603608,"social_aggregated"
1754577071045,"SOL",-0.03952458727472194,0.8243187219191389,"social_aggregated"
1754573471045,"SOL",0.11381941635777439,0.8849194454045817,"social_aggregated"
1754569871045,"SOL",0.10684059985902716,0.9190236552293052,"social_aggregated"
1754566271045,"SOL",-0.007333563154220624,0.9146941340839638,"social_aggregated"
1754562671045,"SOL",0.07668719497493648,0.7459049589910908,"social_aggregated"
1754559071045,"SOL",0.22602114236816834,0.9081592689320169,"social_aggregated"
1754555471045,"SOL",0.4003476994612536,0.7390977521060998,"social_aggregated"
1754551871045,"SOL",0.12024231117715677,0.7814231875256114,"social_aggregated"
1754548271045,"SOL",0.1207083808373115,0.7641535878249582,"social_aggregated"
1754544671045,"SOL",0.3688410610682086,0.7151068274367386,"social_aggregated"
1754541071045,"SOL",0.2067664593577761,0.8361398185526883,"social_aggregated"
1754537471045,"SOL",0.2736052094966008,0.7245045187947063,"social_aggregated"
1754533871045,"SOL",0.19272104593629744,0.9689078212065223,"social_aggregated"
1754530271045,"SOL",0.16968474135646514,0.7680715266549446,"social_aggregated"
1754526671045,"SOL",0.4811735759105814,0.805098521231586,"social_aggregated"
1754523071045,"SOL",0.19645713394262296,0.9838161108367948,"social_aggregated"
1754519471045,"SOL",0.2941376437918645,0.8140990486905686,"social_aggregated"
1754515871045,"SOL",0.2992288531065861,0.9731090183836606,"social_aggregated"
1754512271045,"SOL",0.41167463602251364,0.9913482839814743,"social_aggregated"
1754508671045,"SOL",0.5718823845003165,0.8960802644363619,"social_aggregated"
1754505071045,"SOL",0.5660939488237277,0.9212438576214621,"social_aggregated"
1754501471045,"SOL",0.5411363941460315,0.9600520646891924,"social_aggregated"
1754497871045,"SOL",0.48703841206167164,0.8865445335402315,"social_aggregated"
1754494271045,"SOL",0.6939193327021838,0.7755247889551543,"social_aggregated"
1754490671045,"SOL",0.6172337761252469,0.8644176046749312,"social_aggregated"
1754487071045,"SOL",0.40319682629667514,0.9746254903198827,"social_aggregated"
1754483471045,"SOL",0.36988691405172164,0.7104139783160843,"social_aggregated"
1754479871045,"SOL",0.6732712764444269,0.9071243451951394,"social_aggregated"
1754476271045,"SOL",0.7506937017711623,0.8799060163709768,"social_aggregated"
1754472671045,"SOL",0.5625093939056574,0.8824192344626627,"social_aggregated"
1754469071045,"SOL",0.585723443353657,0.7492281631939582,"social_aggregated"
1754465471045,"SOL",0.5851278711484398,0.8393477990494091,"social_aggregated"
1754461871045,"SOL",0.5009952961126733,0.762864006831644,"social_aggregated"
1754458271045,"SOL",0.6172887514640925,0.8329009830565122,"social_aggregated"
1754454671045,"SOL",0.42229538989761417,0.9431953432565469,"social_aggregated"
1754451071045,"SOL",0.5884449929734031,0.7588556239472166,"social_aggregated"
1754447471045,"SOL",0.4277697079164545,0.7422236926248326,"social_aggregated"
1754443871045,"SOL",0.6473510974564105,0.8463828364137179,"social_aggregated"
1754440271045,"SOL",0.5117105314549709,0.9487961984959058,"social_aggregated"
1754436671045,"SOL",0.6359816001604476,0.7103310929378698,"social_aggregated"
1754433071045,"SOL",0.4214040371823479,0.9657212934457804,"social_aggregated"
1754429471045,"SOL",0.764301172320663,0.8713106729566369,"social_aggregated"
1754425871045,"SOL",0.6808220875777886,0.8864970221695192,"social_aggregated"
1754422271045,"SOL",0.4565798530850874,0.9183865688174652,"social_aggregated"
1754418671045,"SOL",0.4049031994488176,0.9526186316497927,"social_aggregated"
1754415071045,"SOL",0.5902710931864267,0.8674249484547863,"social_aggregated"
1754411471045,"SOL",0.6146475838056137,0.7866904389042652,"social_aggregated"
1754407871045,"SOL",0.4593144793554948,0.9192506237032783,"social_aggregated"
1754404271045,"SOL",0.7326877069233498,0.8009862783725606,"social_aggregated"
1754400671045,"SOL",0.5651050758021852,0.852431095793133,"social_aggregated"
1754397071045,"SOL",0.4975041111090223,0.9801367772897094,"social_aggregated"
1754393471045,"SOL",0.5410547851377692,0.9251602052581637,"social_aggregated"
1754389871045,"SOL",0.5402688618554453,0.9901705525634563,"social_aggregated"
1754386271045,"SOL",0.3928915208596569,0.9282804493493153,"social_aggregated"
1754382671045,"SOL",0.40805756993036146,0.9867799798376728,"social_aggregated"
1754379071045,"SOL",0.6156234005869642,0.7213455272181348,"social_aggregated"
1754375471045,"SOL",0.46518566466724,0.9911136480706733,"social_aggregated"
1754371871045,"SOL",0.34257560873132387,0.7263719381904006,"social_aggregated"
1754368271045,"SOL",0.6191387203093329,0.765724737430056,"social_aggregated"
1754364671045,"SOL",0.49595479037455575,0.7991861851899105,"social_aggregated"
1754361071045,"SOL",0.21574724650341054,0.7621472619443137,"social_aggregated"
1754357471045,"SOL",0.4474724133161012,0.8449723575294272,"social_aggregated"
1754353871045,"SOL",0.27588533922010156,0.879686283101862,"social_aggregated"
1754350271045,"SOL",0.19121370049548436,0.8488061289258895,"social_aggregated"
1754346671045,"SOL",0.4890386700559267,0.823581527426434,"social_aggregated"
1754343071045,"SOL",0.46145907037587197,0.8652065245234088,"social_aggregated"
1754339471045,"SOL",0.2497704044298673,0.9933580694903477,"social_aggregated"
1754335871045,"SOL",0.1272617226844575,0.9889365699424923,"social_aggregated"
1754332271045,"SOL",0.39859753126204556,0.8853153475765517,"social_aggregated"
1754328671045,"SOL",0.35475920251149995,0.8454719723418741,"social_aggregated"
1754325071045,"SOL",0.19335326251066934,0.9139846914185719,"social_aggregated"
1754321471045,"SOL",0.11760110647466326,0.8999049060724394,"social_aggregated"
1754317871045,"SOL",0.3341584887547974,0.9021317678882658,"social_aggregated"
1754314271045,"SOL",-0.010776394209111223,0.7574557972323117,"social_aggregated"
1754310671045,"SOL",0.11358230934861693,0.7559851919299796,"social_aggregated"
1754307071045,"SOL",0.21571745925793867,0.8273637118411593,"social_aggregated"
1754303471045,"SOL",-0.057543422730921376,0.9305248807375123,"social_aggregated"
1754299871045,"SOL",-0.11010465283039805,0.7432565903532491,"social_aggregated"
1754296271045,"SOL",0.038912893704808806,0.9280263401037747,"social_aggregated"
1754292671045,"SOL",0.1476935166811369,0.8316585678932076,"social_aggregated"
1754289071045,"SOL",-0.129577658067475,0.8927198281378036,"social_aggregated"
1754285471045,"SOL",0.012094164650136734,0.9051773172065464,"social_aggregated"
1754281871045,"SOL",0.048338762241686435,0.9138911712259195,"social_aggregated"
1754278271045,"SOL",-0.032688262159575224,0.7973345918017904,"social_aggregated"
1754274671045,"SOL",-0.04360944626839002,0.8566312896031443,"social_aggregated"
1754271071045,"SOL",-0.16837487838717344,0.8904554183427577,"social_aggregated"
1754267471045,"SOL",-0.18791035124423475,0.9728288683314326,"social_aggregated"
1754263871045,"SOL",-0.0039205520597436205,0.9380812679090136,"social_aggregated"
1754260271045,"SOL",-0.24993095116018638,0.7655626182277171,"social_aggregated"
1754256671045,"SOL",-0.15017606741646078,0.7338197127353409,"social_aggregated"
1754253071045,"SOL",-0.35037051574358524,0.7624262340713592,"social_aggregated"
1754249471045,"SOL",-0.0738895035797838,0.9702101072649173,"social_aggregated"
1754245871045,"SOL",-0.18627954807612562,0.8302511865508598,"social_aggregated"
1754242271045,"SOL",-0.4485470390959919,0.8865496000678822,"social_aggregated"
1754238671045,"SOL",-0.19721406500012972,0.7585088288993435,"social_aggregated"
1754235071045,"SOL",-0.28418375970905635,0.9798935277395131,"social_aggregated"
1754231471045,"SOL",-0.3996671005499567,0.9551870263516331,"social_aggregated"
1754227871045,"SOL",-0.5173031110023397,0.8481197624463448,"social_aggregated"
1754224271045,"SOL",-0.46738229625219524,0.7462215464618935,"social_aggregated"
1754220671045,"SOL",-0.46826548172620264,0.9147210908832556,"social_aggregated"
1754217071045,"SOL",-0.2115865558488289,0.8031922724483198,"social_aggregated"
1754213471045,"SOL",-0.2873366811442467,0.9477647076487477,"social_aggregated"
1754209871045,"SOL",-0.44710329514798375,0.7018328665262878,"social_aggregated"
1754206271045,"SOL",-0.3698816629184796,0.7939930405397251,"social_aggregated"
1754202671045,"SOL",-0.4670889062757283,0.8025573561432691,"social_aggregated"
1754199071045,"SOL",-0.4621528481914464,0.7139547759702979,"social_aggregated"
1754195471045,"SOL",-0.6848299163653259,0.8628318857266914,"social_aggregated"
1754191871045,"SOL",-0.573293840160153,0.7579917524530992,"social_aggregated"
1754188271045,"SOL",-0.3939577952680253,0.8740188438620644,"social_aggregated"
1754184671045,"SOL",-0.4027861885927012,0.7483594569215758,"social_aggregated"
1754181071045,"SOL",-0.6578896132563969,0.8828652682211879,"social_aggregated"
1754177471045,"SOL",-0.7257230068903293,0.7529416827043417,"social_aggregated"
1754173871045,"SOL",-0.5565096294982169,0.9356683396022266,"social_aggregated"
1754170271045,"SOL",-0.5414031555023059,0.7479144965373438,"social_aggregated"
1754166671045,"SOL",-0.4969119754354029,0.8975514241403602,"social_aggregated"
1754163071045,"SOL",-0.6403423984204086,0.7266827906452177,"social_aggregated"
1754159471045,"SOL",-0.6212583051975104,0.7828459342047202,"social_aggregated"
1754155871045,"SOL",-0.5288525549465203,0.776811300487211,"social_aggregated"
1754152271045,"SOL",-0.6286927087069091,0.9821342650907772,"social_aggregated"
1754148671045,"SOL",-0.6972002333724707,0.9438249632288938,"social_aggregated"
1754145071045,"SOL",-0.6733423709324288,0.9039858649473876,"social_aggregated"
1754141471045,"SOL",-0.779159779747432,0.8663630908766558,"social_aggregated"
1754137871045,"SOL",-0.4165129442627369,0.7167208718408236,"social_aggregated"
1754134271045,"SOL",-0.7677688548322754,0.8262096444608846,"social_aggregated"
1754130671045,"SOL",-0.41430807525109986,0.8351835820604048,"social_aggregated"
1754127071045,"SOL",-0.6840149657868156,0.9414630763042893,"social_aggregated"
1754123471045,"SOL",-0.39661254001654334,0.8454805604817471,"social_aggregated"
1754119871045,"SOL",-0.4230714343862134,0.8821613688773464,"social_aggregated"
1754116271045,"SOL",-0.7198644533302452,0.905813876931789,"social_aggregated"
1754112671045,"SOL",-0.41063715249812577,0.9287808955430507,"social_aggregated"
1754109071045,"SOL",-0.7675820994742095,0.8577448704353917,"social_aggregated"
1754105471045,"SOL",-0.387207146472328,0.8283509290417379,"social_aggregated"
1754101871045,"SOL",-0.383254481723713,0.9433616275909442,"social_aggregated"
1754098271045,"SOL",-0.48411954039450017,0.8009853554322612,"social_aggregated"
1754094671045,"SOL",-0.390303891645542,0.8657624923785456,"social_aggregated"
1754091071045,"SOL",-0.5077890541175945,0.9487477007835702,"social_aggregated"
1754087471045,"SOL",-0.6582538583405615,0.8236296869546647,"social_aggregated"
1754083871045,"SOL",-0.6144954026506853,0.9263237086374636,"social_aggregated"
1754080271045,"SOL",-0.4555075836453753,0.9766101613062421,"social_aggregated"
1754076671045,"SOL",-0.6247753020525455,0.7674371340222108,"social_aggregated"
1754073071045,"SOL",-0.3302679558162398,0.8634043558024873,"social_aggregated"
1754069471045,"SOL",-0.5580408125000729,0.8238428070047201,"social_aggregated"
1754065871045,"SOL",-0.5017328809365298,0.818983554692896,"social_aggregated"
1754062271045,"SOL",-0.4370628887482668,0.9846073345191315,"social_aggregated"
1754058671045,"SOL",-0.27085201172092277,0.8266549927811935,"social_aggregated"
1754055071045,"SOL",-0.31338639522149014,0.9780927964532555,"social_aggregated"
1754051471045,"SOL",-0.23063606169313255,0.8392603367979501,"social_aggregated"
1754047871045,"SOL",-0.18176040069069038,0.881199527341941,"social_aggregated"
1754044271045,"SOL",-0.17296519786697923,0.9185242099894133,"social_aggregated"
1754040671045,"SOL",-0.33452142010968394,0.7494345033149986,"social_aggregated"
1754037071045,"SOL",-0.48329928691103685,0.7878260165126973,"social_aggregated"
1754033471045,"SOL",-0.33742956750851005,0.8198713350704341,"social_aggregated"
1754029871045,"SOL",-0.12116861421491124,0.7104520577508349,"social_aggregated"
1754026271045,"SOL",-0.3018172080013498,0.9084472613390286,"social_aggregated"
1754022671045,"SOL",-0.30939017639802896,0.9870269422595013,"social_aggregated"
1754019071045,"SOL",-0.2134774496103839,0.8725273753380183,"social_aggregated"
1754015471045,"SOL",-0.2334240758902656,0.8946131980358257,"social_aggregated"
1754011871045,"SOL",-0.16776398398980424,0.960472142740558,"social_aggregated"
1754008271045,"SOL",-0.18739926084038644,0.7826023020404013,"social_aggregated"
1754004671045,"SOL",-0.18949723516524103,0.9213293328056686,"social_aggregated"
1754001071045,"SOL",-0.055805555160155486,0.7227575144998013,"social_aggregated"
1753997471045,"SOL",-0.029305840946965547,0.9324550497869679,"social_aggregated"
1753993871045,"SOL",-0.1202271519886334,0.7863634020345555,"social_aggregated"
1753990271045,"SOL",-0.014066247692530663,0.8803290724334085,"social_aggregated"
1753986671045,"SOL",-0.138429868991251,0.7290932649279075,"social_aggregated"
1753983071045,"SOL",-0.07430927286642869,0.9119219039664125,"social_aggregated"
1753979471045,"SOL",0.07998597952023492,0.8155522555393848,"social_aggregated"
1753975871045,"SOL",0.2122216371076205,0.7024842883009044,"social_aggregated"
1753972271045,"SOL",0.0738795937912316,0.9241047785403402,"social_aggregated"
1753968671045,"SOL",0.0603479375277677,0.9526347714815416,"social_aggregated"
1753965071045,"SOL",0.12219635340314636,0.9638999810059956,"social_aggregated"
1753961471045,"SOL",0.23138825557904188,0.935987207789625,"social_aggregated"
1753957871045,"SOL",0.154848384731587,0.9981050576967143,"social_aggregated"
1753954271045,"SOL",0.23704702680113807,0.9206839628727277,"social_aggregated"
1753950671045,"SOL",0.09601617069258542,0.763923754723853,"social_aggregated"
1753947071045,"SOL",0.178019501039672,0.7942459313312628,"social_aggregated"
