timestamp,symbol,funding_rate,predicted_rate,open_interest
1754591471302,"BTC",-0.00017875334551196388,-0.00006185296035636778,20414653.246662054
1754562671302,"BTC",-0.004135508921354147,-0.004132346841088543,19291820.024886675
1754533871302,"BTC",-0.0021708036605497206,-0.0012189613155013843,39299505.7543408
1754505071302,"BTC",0.0017767176156730092,0.0008248552725005692,27995596.131097935
1754476271302,"BTC",-0.0049873526657643,-0.005119375816222993,43366898.742414445
1754447471302,"BTC",0.0034239877127473072,0.004305211259115972,26683423.09619394
1754418671302,"BTC",0.003940172500418222,0.004409787796927661,11915819.147932895
1754389871302,"BTC",0.0016942681304604702,0.002052843361410615,35048712.44273311
1754361071302,"BTC",0.0001878042941973268,-0.0005626079043892687,36196245.45813142
1754332271302,"BTC",-0.0004728640148679908,0.00029706375731248206,44981208.27260331
1754303471302,"BTC",-0.004857551668759778,-0.004004223549867652,29584569.461301792
1754274671302,"BTC",-0.0037320284124555923,-0.0030370832472902854,44716048.76572132
1754245871302,"BTC",0.004554904242245623,0.005417352156098347,42592448.841702536
1754217071302,"BTC",-0.0021690118277516014,-0.0024860874009993757,46073178.76704824
1754188271302,"BTC",-0.0019893865157442447,-0.001515289263597399,57261988.63968312
1754159471302,"BTC",-0.0035033149504208796,-0.003982030292344757,20836921.201912366
1754130671302,"BTC",0.003577462054384193,0.0035212088835871935,46439205.04818009
1754101871302,"BTC",0.00002883346230630579,-0.0003762781141104883,18125435.23298467
1754073071302,"BTC",0.004763414395544572,0.005125410231911546,45338014.39286113
1754044271302,"BTC",-0.004233661606753489,-0.004454607911639787,33379265.015712082
1754015471302,"BTC",-0.0007532424072970345,-0.0011830867145089714,30657804.021457925
1753986671302,"BTC",-0.0036328267876208397,-0.0031930751602976238,39855107.955398254
1753957871302,"BTC",0.004803325954806339,0.004684061070201689,27785150.410930183
1753929071302,"BTC",-0.0025159274594036794,-0.0026228193744003707,40858551.40404863
1753900271302,"BTC",-0.0023941997573525553,-0.002294636264013514,22690880.52487549
1753871471302,"BTC",0.0016833322091368919,0.0018629769967718514,54551955.249578744
1753842671302,"BTC",-0.0018587337315130181,-0.0023938378958120385,15752181.166382931
1753813871302,"BTC",0.0008367999811677351,0.0008739895530985313,25505015.14132815
1753785071302,"BTC",-0.00010438476246052097,0.000019729869456688328,37725138.98988788
1753756271302,"BTC",0.0002435022786591068,0.000927067703765887,29363459.455529116
1753727471302,"BTC",0.0006103959492441536,-0.0001096271084713538,48447264.48941649
1753698671302,"BTC",-0.003207835206148677,-0.002610076281632266,23389881.204880096
1753669871302,"BTC",0.0035031966196396014,0.0030362295654401896,43383958.03592611
1753641071302,"BTC",-0.0010614329109951749,-0.0015503327395086919,27938622.720358625
1753612271302,"BTC",0.003083693777489238,0.003758910720118436,11379129.49040303
1753583471302,"BTC",0.0006340101424076151,-0.0001404732603949105,42529007.66335871
1753554671302,"BTC",-0.003939005576669817,-0.0035512020055705903,46575041.63487017
1753525871302,"BTC",0.0032618711580441363,0.0026383888050017174,40214166.468163215
1753497071302,"BTC",-0.0015515280386120156,-0.002262680964659154,12481230.459157735
1753468271302,"BTC",0.0037181651191266884,0.004281363963365899,21999546.146385625
1753439471302,"BTC",0.004691067029370999,0.005315825304492988,14306396.320600491
1753410671302,"BTC",-0.004706047929604162,-0.003762185976372287,11576583.097308148
1753381871302,"BTC",0.0006426958772046687,0.0012840359502500447,33769295.61299884
1753353071302,"BTC",-0.0012247040355560924,-0.0006001419986579501,42012361.69168685
1753324271302,"BTC",-0.002970288545415889,-0.003126992465367847,23901804.274922058
1753295471302,"BTC",-0.004908256314135331,-0.004385708474616418,47291597.37181471
1753266671302,"BTC",0.0037664992938528275,0.0030843022813284455,41188975.21043627
1753237871302,"BTC",0.0015935529760848798,0.0016541566863019135,25102635.631531693
1753209071302,"BTC",0.00001506244269624979,-0.000888496136018325,19304393.269132283
1753180271302,"BTC",0.002428179522139957,0.0019522126559262957,46293530.73516251
1753151471302,"BTC",-0.003773352030409276,-0.0034729866247269993,30999730.935873754
1753122671302,"BTC",-0.00489410423086138,-0.005175954032200195,14967348.223112509
1753093871302,"BTC",-0.0014997028042631234,-0.0005329613926513629,59321073.26910979
1753065071302,"BTC",-0.004726386069212873,-0.004760134328798353,58166895.148657195
1753036271302,"BTC",-0.004080489153399278,-0.003853010842914333,46438791.982528895
1753007471302,"BTC",-0.002412400964221115,-0.0015373748108384391,10736986.773472581
1752978671302,"BTC",-0.0008329265126658792,0.00010921122563531242,36501429.75637348
1752949871302,"BTC",-0.0042074246171606424,-0.0035831538775162658,39887154.46190557
1752921071302,"BTC",-0.0030480797258931693,-0.0035290697665004383,59986553.23853402
1752892271302,"BTC",-0.0024650073172683886,-0.0021844769629313435,32918173.481317915
1752863471302,"BTC",-0.0009897295381418435,-0.0005300744650479697,47674045.69422189
1752834671302,"BTC",0.00004378912590474737,-0.0004687999997194794,52260514.33132662
1752805871302,"BTC",0.0029359497739221752,0.0035614143431798497,38191521.13781725
1752777071302,"BTC",0.002768961818556106,0.0034494933053755006,59618124.4240626
1752748271302,"BTC",0.0011749395309892808,0.0006483257693634618,30617599.051951285
1752719471302,"BTC",-0.0013802170301872784,-0.0006103655065417466,56305796.81039839
1752690671302,"BTC",-0.0023220881304154626,-0.0020463076588783198,48532521.65267943
1752661871302,"BTC",-0.0003591608219067033,-0.0011204213204783358,29525341.467929214
1752633071302,"BTC",-0.0033474298230212153,-0.004329574237769081,55442496.90181538
1752604271302,"BTC",-0.000021957654624289448,0.0008224340650670886,10415602.305433827
1752575471302,"BTC",-0.0044538856865472655,-0.00345787448969452,25183840.233995937
1752546671302,"BTC",0.0034859435818665684,0.0033589605725431407,13407008.740896635
1752517871302,"BTC",-0.0036440141663468583,-0.004623766632615781,31860546.68606915
1752489071302,"BTC",0.003471266877150685,0.004443632538015019,12125369.40049306
1752460271302,"BTC",-0.0016227476257532358,-0.0007069872115998184,19803823.19986263
1752431471302,"BTC",0.0014748291800175228,0.0015774843600364038,16419708.955995176
1752402671302,"BTC",-0.00393846665128498,-0.003859041196203475,13128543.636920767
1752373871302,"BTC",-0.00116985920752535,-0.0019697722470794093,57326005.12006427
1752345071302,"BTC",0.0018132475284879667,0.0025215460847636986,10587545.078223828
1752316271302,"BTC",0.004326458235337969,0.0041201032564004945,58402373.57944127
1752287471302,"BTC",0.00452544734635783,0.005397509350102011,21484293.18592806
1752258671302,"BTC",0.004361769235586901,0.0034690023049345287,57932350.38806214
1752229871302,"BTC",-0.0024147454137170964,-0.002667625067273311,36465021.26221615
1752201071302,"BTC",-0.0037883462911032307,-0.0030379262700394576,25069371.776420005
1752172271302,"BTC",0.0047521273258761786,0.003952978123966629,44053019.99189173
1752143471302,"BTC",-0.004294943037085568,-0.0049785857466802304,40563030.20005271
1752114671302,"BTC",-0.002941909429313554,-0.0021747776051795607,47993555.47738712
1752085871302,"BTC",-0.003086895866760968,-0.002247541335687854,49596111.15168233
1752057071302,"BTC",0.002457352426063435,0.0017889445705535326,51911062.66980319
1752028271302,"BTC",0.002259406173606595,0.0015051765461761941,12834144.913156955
1751999471302,"BTC",-0.003129991003499917,-0.0029820760898894723,41264421.733141854
1751970671302,"BTC",-0.0013694316984523458,-0.001193979796841084,26864219.873199023
